"","oppteam","season","team","id","pred","matchups","team.survscores","opp.survscores","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"113","1207","2015","1107","2015_1107_1207",0.5,"1107_1207",0.428548144119537,0.486450298708187,-0.0771664513996507,-0.138047179911353,1.09740287719466,-0.490764857906045,0.4572,0.5352,287,0.5883,0.6036,11,0.875,0.714285714285714,222.5,55.5
"114","1207","2015","1138","2015_1138_1207",0.5,"1138_1207",0.475666801223273,0.486450298708187,2.080884718892,-0.0439119688316877,1.09740287719466,-0.490764857906045,0.5412,0.5968,78,0.5883,0.6036,11,0.888888888888889,0.714285714285714,116.5,55.5
"115","1207","2015","1124","2015_1124_1207",0.5,"1124_1207",0.471154450051783,0.486450298708187,1.06376794234117,0.367713115153114,1.09740287719466,-0.490764857906045,0.6022,0.6299,3,0.5883,0.6036,11,0.666666666666667,0.714285714285714,36.5,55.5
"116","1207","2015","1129","2015_1129_1207",0.5,"1129_1207",0.448516258296998,0.486450298708187,-0.358778066940572,1.91604235108864,1.09740287719466,-0.490764857906045,0.5154,0.5798,117,0.5883,0.6036,11,0.777777777777778,0.714285714285714,150,55.5
"117","1207","2015","1140","2015_1140_1207",0.5,"1140_1207",0.468356399876197,0.486450298708187,2.13870637864237,1.17989553392214,1.09740287719466,-0.490764857906045,0.5451,0.5848,74,0.5883,0.6036,11,0.875,0.714285714285714,31.5,55.5
"118","1207","2015","1139","2015_1139_1207",0.5,"1139_1207",0.483752334873705,0.486450298708187,1.31979984443973,-0.0345659095958911,1.09740287719466,-0.490764857906045,0.5672,0.5932,30,0.5883,0.6036,11,0.5,0.714285714285714,43,55.5
"119","1207","2015","1153","2015_1153_1207",0.5,"1153_1207",0.476091202991438,0.486450298708187,-0.103133647879918,-0.411569620604073,1.09740287719466,-0.490764857906045,0.5516,0.5828,60,0.5883,0.6036,11,0.625,0.714285714285714,78,55.5
"120","1207","2015","1173","2015_1173_1207",0.5,"1173_1207",0.461230687981209,0.486450298708187,0.295008829669677,-0.0466472585389268,1.09740287719466,-0.490764857906045,0.5273,0.592,93,0.5883,0.6036,11,0.7,0.714285714285714,57,55.5
"121","1208","2015","1112","2015_1112_1208",0.5,"1112_1208",0.389994664128782,0.478554998497714,2.7115223883102,-0.0637961053194179,1.17966368387909,-0.930259415717173,0.5713,0.6631,23,0.5632,0.582,39,1,0.555555555555556,39.5,176
"122","1208","2015","1125","2015_1125_1208",0.5,"1125_1208",0.47087649165919,0.478554998497714,-0.456557682164201,2.37008279058229,1.17966368387909,-0.930259415717173,0.4703,0.5324,247,0.5632,0.582,39,1,0.555555555555556,145,176
"123","1208","2015","1139","2015_1139_1208",0.5,"1139_1208",0.483752334873705,0.478554998497714,1.31979984443973,-0.0345659095958911,1.17966368387909,-0.930259415717173,0.5672,0.5932,30,0.5632,0.582,39,0.5,0.555555555555556,43,176
"124","1208","2015","1124","2015_1124_1208",0.5,"1124_1208",0.471154450051783,0.478554998497714,1.06376794234117,0.367713115153114,1.17966368387909,-0.930259415717173,0.6022,0.6299,3,0.5632,0.582,39,0.666666666666667,0.555555555555556,36.5,176
"125","1208","2015","1153","2015_1153_1208",0.5,"1153_1208",0.476091202991438,0.478554998497714,-0.103133647879918,-0.411569620604073,1.17966368387909,-0.930259415717173,0.5516,0.5828,60,0.5632,0.582,39,0.625,0.555555555555556,78,176
"126","1208","2015","1129","2015_1129_1208",0.5,"1129_1208",0.448516258296998,0.478554998497714,-0.358778066940572,1.91604235108864,1.17966368387909,-0.930259415717173,0.5154,0.5798,117,0.5632,0.582,39,0.777777777777778,0.555555555555556,150,176
"127","1208","2015","1173","2015_1173_1208",0.5,"1173_1208",0.461230687981209,0.478554998497714,0.295008829669677,-0.0466472585389268,1.17966368387909,-0.930259415717173,0.5273,0.592,93,0.5632,0.582,39,0.7,0.555555555555556,57,176
"128","1208","2015","1181","2015_1181_1208",0.5,"1181_1208",0.365445433839092,0.478554998497714,1.98754241934158,1.60533569908471,1.17966368387909,-0.930259415717173,0.5881,0.6613,12,0.5632,0.582,39,0.888888888888889,0.555555555555556,8,176
"129","1208","2015","1207","2015_1207_1208",0.5,"1207_1208",0.486450298708187,0.478554998497714,1.09740287719466,-0.490764857906045,1.17966368387909,-0.930259415717173,0.5883,0.6036,11,0.5632,0.582,39,0.714285714285714,0.555555555555556,55.5,176
"130","1208","2015","1172","2015_1172_1208",0.5,"1172_1208",0.437307898220389,0.478554998497714,0.378383441895954,3.76750111422477,1.17966368387909,-0.930259415717173,0.5237,0.5866,103,0.5632,0.582,39,0.888888888888889,0.555555555555556,66,176
"131","1208","2015","1107","2015_1107_1208",0.5,"1107_1208",0.428548144119537,0.478554998497714,-0.0771664513996507,-0.138047179911353,1.17966368387909,-0.930259415717173,0.4572,0.5352,287,0.5632,0.582,39,0.875,0.555555555555556,222.5,176
"132","1208","2015","1138","2015_1138_1208",0.5,"1138_1208",0.475666801223273,0.478554998497714,2.080884718892,-0.0439119688316877,1.17966368387909,-0.930259415717173,0.5412,0.5968,78,0.5632,0.582,39,0.888888888888889,0.555555555555556,116.5,176
"133","1208","2015","1116","2015_1116_1208",0.5,"1116_1208",0.448679247427482,0.478554998497714,2.1837307868438,0.880016327631489,1.17966368387909,-0.930259415717173,0.5617,0.6123,42,0.5632,0.582,39,0.7,0.555555555555556,121,176
"134","1208","2015","1157","2015_1157_1208",0.5,"1157_1208",0.482817670985052,0.478554998497714,0.92438978325159,0.293641269991396,1.17966368387909,-0.930259415717173,0.4488,0.5188,305,0.5632,0.582,39,0.875,0.555555555555556,294,176
"135","1208","2015","1186","2015_1186_1208",0.5,"1186_1208",0.472624387727066,0.478554998497714,0.533470752803599,2.38949171484468,1.17966368387909,-0.930259415717173,0.4792,0.5557,212,0.5632,0.582,39,0.727272727272727,0.555555555555556,243.5,176
"136","1208","2015","1140","2015_1140_1208",0.5,"1140_1208",0.468356399876197,0.478554998497714,2.13870637864237,1.17989553392214,1.17966368387909,-0.930259415717173,0.5451,0.5848,74,0.5632,0.582,39,0.875,0.555555555555556,31.5,176
"137","1209","2015","1125","2015_1125_1209",0.5,"1125_1209",0.47087649165919,0.478834131968684,-0.456557682164201,2.37008279058229,0.710188113632942,-0.178009116933828,0.4703,0.5324,247,0.4998,0.5695,150,1,0.888888888888889,145,227
"138","1209","2015","1181","2015_1181_1209",0.5,"1181_1209",0.365445433839092,0.478834131968684,1.98754241934158,1.60533569908471,0.710188113632942,-0.178009116933828,0.5881,0.6613,12,0.4998,0.5695,150,0.888888888888889,0.888888888888889,8,227
"139","1209","2015","1153","2015_1153_1209",0.5,"1153_1209",0.476091202991438,0.478834131968684,-0.103133647879918,-0.411569620604073,0.710188113632942,-0.178009116933828,0.5516,0.5828,60,0.4998,0.5695,150,0.625,0.888888888888889,78,227
"140","1209","2015","1207","2015_1207_1209",0.5,"1207_1209",0.486450298708187,0.478834131968684,1.09740287719466,-0.490764857906045,0.710188113632942,-0.178009116933828,0.5883,0.6036,11,0.4998,0.5695,150,0.714285714285714,0.888888888888889,55.5,227
"141","1209","2015","1129","2015_1129_1209",0.5,"1129_1209",0.448516258296998,0.478834131968684,-0.358778066940572,1.91604235108864,0.710188113632942,-0.178009116933828,0.5154,0.5798,117,0.4998,0.5695,150,0.777777777777778,0.888888888888889,150,227
"142","1209","2015","1107","2015_1107_1209",0.5,"1107_1209",0.428548144119537,0.478834131968684,-0.0771664513996507,-0.138047179911353,0.710188113632942,-0.178009116933828,0.4572,0.5352,287,0.4998,0.5695,150,0.875,0.888888888888889,222.5,227
"143","1209","2015","1138","2015_1138_1209",0.5,"1138_1209",0.475666801223273,0.478834131968684,2.080884718892,-0.0439119688316877,0.710188113632942,-0.178009116933828,0.5412,0.5968,78,0.4998,0.5695,150,0.888888888888889,0.888888888888889,116.5,227
"144","1209","2015","1173","2015_1173_1209",0.5,"1173_1209",0.461230687981209,0.478834131968684,0.295008829669677,-0.0466472585389268,0.710188113632942,-0.178009116933828,0.5273,0.592,93,0.4998,0.5695,150,0.7,0.888888888888889,57,227
"145","1209","2015","1140","2015_1140_1209",0.5,"1140_1209",0.468356399876197,0.478834131968684,2.13870637864237,1.17989553392214,0.710188113632942,-0.178009116933828,0.5451,0.5848,74,0.4998,0.5695,150,0.875,0.888888888888889,31.5,227
"146","1209","2015","1157","2015_1157_1209",0.5,"1157_1209",0.482817670985052,0.478834131968684,0.92438978325159,0.293641269991396,0.710188113632942,-0.178009116933828,0.4488,0.5188,305,0.4998,0.5695,150,0.875,0.888888888888889,294,227
"147","1209","2015","1172","2015_1172_1209",0.5,"1172_1209",0.437307898220389,0.478834131968684,0.378383441895954,3.76750111422477,0.710188113632942,-0.178009116933828,0.5237,0.5866,103,0.4998,0.5695,150,0.888888888888889,0.888888888888889,66,227
"148","1209","2015","1124","2015_1124_1209",0.5,"1124_1209",0.471154450051783,0.478834131968684,1.06376794234117,0.367713115153114,0.710188113632942,-0.178009116933828,0.6022,0.6299,3,0.4998,0.5695,150,0.666666666666667,0.888888888888889,36.5,227
"149","1209","2015","1208","2015_1208_1209",0.5,"1208_1209",0.478554998497714,0.478834131968684,1.17966368387909,-0.930259415717173,0.710188113632942,-0.178009116933828,0.5632,0.582,39,0.4998,0.5695,150,0.555555555555556,0.888888888888889,176,227
"150","1209","2015","1186","2015_1186_1209",0.5,"1186_1209",0.472624387727066,0.478834131968684,0.533470752803599,2.38949171484468,0.710188113632942,-0.178009116933828,0.4792,0.5557,212,0.4998,0.5695,150,0.727272727272727,0.888888888888889,243.5,227
"151","1209","2015","1112","2015_1112_1209",0.5,"1112_1209",0.389994664128782,0.478834131968684,2.7115223883102,-0.0637961053194179,0.710188113632942,-0.178009116933828,0.5713,0.6631,23,0.4998,0.5695,150,1,0.888888888888889,39.5,227
"152","1209","2015","1116","2015_1116_1209",0.5,"1116_1209",0.448679247427482,0.478834131968684,2.1837307868438,0.880016327631489,0.710188113632942,-0.178009116933828,0.5617,0.6123,42,0.4998,0.5695,150,0.7,0.888888888888889,121,227
"153","1209","2015","1139","2015_1139_1209",0.5,"1139_1209",0.483752334873705,0.478834131968684,1.31979984443973,-0.0345659095958911,0.710188113632942,-0.178009116933828,0.5672,0.5932,30,0.4998,0.5695,150,0.5,0.888888888888889,43,227
"154","1211","2015","1209","2015_1209_1211",0.5,"1209_1211",0.478834131968684,0.320023408466506,0.710188113632942,-0.178009116933828,1.53699124077782,1.59611923367714,0.4998,0.5695,150,0.5452,0.643,72,0.888888888888889,0.888888888888889,227,13.5
"155","1211","2015","1172","2015_1172_1211",0.5,"1172_1211",0.437307898220389,0.320023408466506,0.378383441895954,3.76750111422477,1.53699124077782,1.59611923367714,0.5237,0.5866,103,0.5452,0.643,72,0.888888888888889,0.888888888888889,66,13.5
"156","1211","2015","1186","2015_1186_1211",0.5,"1186_1211",0.472624387727066,0.320023408466506,0.533470752803599,2.38949171484468,1.53699124077782,1.59611923367714,0.4792,0.5557,212,0.5452,0.643,72,0.727272727272727,0.888888888888889,243.5,13.5
"157","1211","2015","1125","2015_1125_1211",0.5,"1125_1211",0.47087649165919,0.320023408466506,-0.456557682164201,2.37008279058229,1.53699124077782,1.59611923367714,0.4703,0.5324,247,0.5452,0.643,72,1,0.888888888888889,145,13.5
"158","1211","2015","1107","2015_1107_1211",0.5,"1107_1211",0.428548144119537,0.320023408466506,-0.0771664513996507,-0.138047179911353,1.53699124077782,1.59611923367714,0.4572,0.5352,287,0.5452,0.643,72,0.875,0.888888888888889,222.5,13.5
"159","1211","2015","1116","2015_1116_1211",0.5,"1116_1211",0.448679247427482,0.320023408466506,2.1837307868438,0.880016327631489,1.53699124077782,1.59611923367714,0.5617,0.6123,42,0.5452,0.643,72,0.7,0.888888888888889,121,13.5
"160","1211","2015","1207","2015_1207_1211",0.5,"1207_1211",0.486450298708187,0.320023408466506,1.09740287719466,-0.490764857906045,1.53699124077782,1.59611923367714,0.5883,0.6036,11,0.5452,0.643,72,0.714285714285714,0.888888888888889,55.5,13.5
"161","1211","2015","1208","2015_1208_1211",0.5,"1208_1211",0.478554998497714,0.320023408466506,1.17966368387909,-0.930259415717173,1.53699124077782,1.59611923367714,0.5632,0.582,39,0.5452,0.643,72,0.555555555555556,0.888888888888889,176,13.5
"162","1211","2015","1140","2015_1140_1211",0.5,"1140_1211",0.468356399876197,0.320023408466506,2.13870637864237,1.17989553392214,1.53699124077782,1.59611923367714,0.5451,0.5848,74,0.5452,0.643,72,0.875,0.888888888888889,31.5,13.5
"163","1211","2015","1124","2015_1124_1211",0.5,"1124_1211",0.471154450051783,0.320023408466506,1.06376794234117,0.367713115153114,1.53699124077782,1.59611923367714,0.6022,0.6299,3,0.5452,0.643,72,0.666666666666667,0.888888888888889,36.5,13.5
"164","1211","2015","1181","2015_1181_1211",0.5,"1181_1211",0.365445433839092,0.320023408466506,1.98754241934158,1.60533569908471,1.53699124077782,1.59611923367714,0.5881,0.6613,12,0.5452,0.643,72,0.888888888888889,0.888888888888889,8,13.5
"165","1211","2015","1129","2015_1129_1211",0.5,"1129_1211",0.448516258296998,0.320023408466506,-0.358778066940572,1.91604235108864,1.53699124077782,1.59611923367714,0.5154,0.5798,117,0.5452,0.643,72,0.777777777777778,0.888888888888889,150,13.5
"166","1211","2015","1157","2015_1157_1211",0.5,"1157_1211",0.482817670985052,0.320023408466506,0.92438978325159,0.293641269991396,1.53699124077782,1.59611923367714,0.4488,0.5188,305,0.5452,0.643,72,0.875,0.888888888888889,294,13.5
"167","1211","2015","1173","2015_1173_1211",0.5,"1173_1211",0.461230687981209,0.320023408466506,0.295008829669677,-0.0466472585389268,1.53699124077782,1.59611923367714,0.5273,0.592,93,0.5452,0.643,72,0.7,0.888888888888889,57,13.5
"168","1211","2015","1138","2015_1138_1211",0.5,"1138_1211",0.475666801223273,0.320023408466506,2.080884718892,-0.0439119688316877,1.53699124077782,1.59611923367714,0.5412,0.5968,78,0.5452,0.643,72,0.888888888888889,0.888888888888889,116.5,13.5
"169","1211","2015","1112","2015_1112_1211",0.5,"1112_1211",0.389994664128782,0.320023408466506,2.7115223883102,-0.0637961053194179,1.53699124077782,1.59611923367714,0.5713,0.6631,23,0.5452,0.643,72,1,0.888888888888889,39.5,13.5
"170","1211","2015","1139","2015_1139_1211",0.5,"1139_1211",0.483752334873705,0.320023408466506,1.31979984443973,-0.0345659095958911,1.53699124077782,1.59611923367714,0.5672,0.5932,30,0.5452,0.643,72,0.5,0.888888888888889,43,13.5
"171","1211","2015","1153","2015_1153_1211",0.5,"1153_1211",0.476091202991438,0.320023408466506,-0.103133647879918,-0.411569620604073,1.53699124077782,1.59611923367714,0.5516,0.5828,60,0.5452,0.643,72,0.625,0.888888888888889,78,13.5
"172","1214","2015","1112","2015_1112_1214",0.5,"1112_1214",0.389994664128782,0.514359011319972,2.7115223883102,-0.0637961053194179,1.15986006629054,-0.97455023030369,0.5713,0.6631,23,0.4346,0.4569,331,1,0.666666666666667,39.5,266.5
"173","1214","2015","1139","2015_1139_1214",0.5,"1139_1214",0.483752334873705,0.514359011319972,1.31979984443973,-0.0345659095958911,1.15986006629054,-0.97455023030369,0.5672,0.5932,30,0.4346,0.4569,331,0.5,0.666666666666667,43,266.5
"174","1214","2015","1138","2015_1138_1214",0.5,"1138_1214",0.475666801223273,0.514359011319972,2.080884718892,-0.0439119688316877,1.15986006629054,-0.97455023030369,0.5412,0.5968,78,0.4346,0.4569,331,0.888888888888889,0.666666666666667,116.5,266.5
"175","1214","2015","1153","2015_1153_1214",0.5,"1153_1214",0.476091202991438,0.514359011319972,-0.103133647879918,-0.411569620604073,1.15986006629054,-0.97455023030369,0.5516,0.5828,60,0.4346,0.4569,331,0.625,0.666666666666667,78,266.5
"176","1214","2015","1211","2015_1211_1214",0.5,"1211_1214",0.320023408466506,0.514359011319972,1.53699124077782,1.59611923367714,1.15986006629054,-0.97455023030369,0.5452,0.643,72,0.4346,0.4569,331,0.888888888888889,0.666666666666667,13.5,266.5
"177","1214","2015","1116","2015_1116_1214",0.5,"1116_1214",0.448679247427482,0.514359011319972,2.1837307868438,0.880016327631489,1.15986006629054,-0.97455023030369,0.5617,0.6123,42,0.4346,0.4569,331,0.7,0.666666666666667,121,266.5
"178","1214","2015","1209","2015_1209_1214",0.5,"1209_1214",0.478834131968684,0.514359011319972,0.710188113632942,-0.178009116933828,1.15986006629054,-0.97455023030369,0.4998,0.5695,150,0.4346,0.4569,331,0.888888888888889,0.666666666666667,227,266.5
"179","1214","2015","1125","2015_1125_1214",0.5,"1125_1214",0.47087649165919,0.514359011319972,-0.456557682164201,2.37008279058229,1.15986006629054,-0.97455023030369,0.4703,0.5324,247,0.4346,0.4569,331,1,0.666666666666667,145,266.5
"180","1214","2015","1173","2015_1173_1214",0.5,"1173_1214",0.461230687981209,0.514359011319972,0.295008829669677,-0.0466472585389268,1.15986006629054,-0.97455023030369,0.5273,0.592,93,0.4346,0.4569,331,0.7,0.666666666666667,57,266.5
"181","1214","2015","1181","2015_1181_1214",0.5,"1181_1214",0.365445433839092,0.514359011319972,1.98754241934158,1.60533569908471,1.15986006629054,-0.97455023030369,0.5881,0.6613,12,0.4346,0.4569,331,0.888888888888889,0.666666666666667,8,266.5
"182","1214","2015","1107","2015_1107_1214",0.5,"1107_1214",0.428548144119537,0.514359011319972,-0.0771664513996507,-0.138047179911353,1.15986006629054,-0.97455023030369,0.4572,0.5352,287,0.4346,0.4569,331,0.875,0.666666666666667,222.5,266.5
"183","1214","2015","1172","2015_1172_1214",0.5,"1172_1214",0.437307898220389,0.514359011319972,0.378383441895954,3.76750111422477,1.15986006629054,-0.97455023030369,0.5237,0.5866,103,0.4346,0.4569,331,0.888888888888889,0.666666666666667,66,266.5
"184","1214","2015","1207","2015_1207_1214",0.5,"1207_1214",0.486450298708187,0.514359011319972,1.09740287719466,-0.490764857906045,1.15986006629054,-0.97455023030369,0.5883,0.6036,11,0.4346,0.4569,331,0.714285714285714,0.666666666666667,55.5,266.5
"185","1214","2015","1186","2015_1186_1214",0.5,"1186_1214",0.472624387727066,0.514359011319972,0.533470752803599,2.38949171484468,1.15986006629054,-0.97455023030369,0.4792,0.5557,212,0.4346,0.4569,331,0.727272727272727,0.666666666666667,243.5,266.5
"186","1214","2015","1124","2015_1124_1214",0.5,"1124_1214",0.471154450051783,0.514359011319972,1.06376794234117,0.367713115153114,1.15986006629054,-0.97455023030369,0.6022,0.6299,3,0.4346,0.4569,331,0.666666666666667,0.666666666666667,36.5,266.5
"187","1214","2015","1140","2015_1140_1214",0.5,"1140_1214",0.468356399876197,0.514359011319972,2.13870637864237,1.17989553392214,1.15986006629054,-0.97455023030369,0.5451,0.5848,74,0.4346,0.4569,331,0.875,0.666666666666667,31.5,266.5
"188","1214","2015","1208","2015_1208_1214",0.5,"1208_1214",0.478554998497714,0.514359011319972,1.17966368387909,-0.930259415717173,1.15986006629054,-0.97455023030369,0.5632,0.582,39,0.4346,0.4569,331,0.555555555555556,0.666666666666667,176,266.5
"189","1214","2015","1157","2015_1157_1214",0.5,"1157_1214",0.482817670985052,0.514359011319972,0.92438978325159,0.293641269991396,1.15986006629054,-0.97455023030369,0.4488,0.5188,305,0.4346,0.4569,331,0.875,0.666666666666667,294,266.5
"190","1214","2015","1129","2015_1129_1214",0.5,"1129_1214",0.448516258296998,0.514359011319972,-0.358778066940572,1.91604235108864,1.15986006629054,-0.97455023030369,0.5154,0.5798,117,0.4346,0.4569,331,0.777777777777778,0.666666666666667,150,266.5
"191","1217","2015","1211","2015_1211_1217",0.5,"1211_1217",0.320023408466506,0.458701868355348,1.53699124077782,1.59611923367714,0.288370004770286,-0.833186945346294,0.5452,0.643,72,0.5064,0.5697,137,0.888888888888889,0.777777777777778,13.5,240.5
"192","1217","2015","1107","2015_1107_1217",0.5,"1107_1217",0.428548144119537,0.458701868355348,-0.0771664513996507,-0.138047179911353,0.288370004770286,-0.833186945346294,0.4572,0.5352,287,0.5064,0.5697,137,0.875,0.777777777777778,222.5,240.5
