"","oppteam","season","team","score","fgm","fga","fgm3","fga3","ftm","fta","or","dr","ast","to","stl","blk","pf","scorediff","lose","X","daynum","numot","wloc","team.survscores","opp.survscores","win","powscore1","powscore2","opp.powscore1","opp.powscore2","sos.x","rpi.x","rank.x","sos.y","rpi.y","rank.y","winperlastq.x","winperlastq.y","orank.x","orank.y"
"380",1338,2014,1196,61,25,58,5,20,6,9,14,24,9,6,10,5,7,16,0,752,138,0,"N",0.313457462581275,0.441951296126911,"win",0.785039298375701,-0.44050590392498,0.829783253686405,0.719708729114719,0.5817,0.6764,11,0.5563,0.5895,59,1,0.555555555555556,9,19
"381",1338,2014,1160,48,15,42,4,16,14,18,7,22,5,17,2,0,12,-29,1,727,136,0,"N",0.457107493673026,0.441951296126911,"lose",0.428801065893541,1.216979113004,0.829783253686405,0.719708729114719,0.5761,0.5981,20,0.5563,0.5895,59,0.5,0.555555555555556,36,19
"382",1343,2011,1246,59,24,47,5,11,6,11,6,20,12,9,5,7,8,2,0,524,136,0,"N",0.46315533935821,0.429789970498066,"win",1.91140478188582,-0.595221929707753,0.201912897673159,-0.510214816017475,0.5682,0.6658,31,0.4491,0.5191,290,0.8,0.8,12,79
"383",1344,2014,1314,79,33,71,4,15,9,13,21,19,15,9,7,4,19,2,0,743,137,0,"N",0.437859447829617,0.478496223279261,"win",1.81763438175459,1.66320251557922,0.82902263282098,0.354134216157862,0.576,0.6077,21,0.5586,0.5873,54,0.777777777777778,0.777777777777778,28,56
"384",1345,2011,1433,94,37,65,8,21,12,14,9,26,26,4,4,2,13,18,0,564,139,0,"N",0.468947342626995,0.422991429002523,"win",0.442267802418256,-1.0735874101601,1.42950801252706,-0.763279083437168,0.5122,0.5671,136,0.4919,0.5499,179,0.375,0.75,72,10
"385",1345,2011,1389,43,17,58,5,21,4,6,9,19,9,14,10,2,19,-22,1,544,137,0,"N",0.493311371921041,0.422991429002523,"lose",-0.588243139911772,0.443420444249251,1.42950801252706,-0.763279083437168,0.4826,0.4965,202,0.4919,0.5499,179,0.666666666666667,0.75,153,10
"386",1345,2011,1389,43,17,58,5,21,4,6,9,19,9,14,10,2,19,-22,1,544,137,0,"N",0.493311371921041,0.422991429002523,"lose",-0.588243139911772,0.443420444249251,1.42950801252706,-0.763279083437168,0.4826,0.4965,202,0.5533,0.6228,55,0.666666666666667,0.75,153,10
"387",1345,2011,1433,94,37,65,8,21,12,14,9,26,26,4,4,2,13,18,0,564,139,0,"N",0.468947342626995,0.422991429002523,"win",0.442267802418256,-1.0735874101601,1.42950801252706,-0.763279083437168,0.5122,0.5671,136,0.5533,0.6228,55,0.375,0.75,72,10
"388",1345,2012,1242,63,21,62,6,24,15,23,21,23,10,7,6,4,18,3,0,626,139,0,"N",0.414521897027061,0.495507123622278,"win",1.68116587149796,0.104704104599487,0.4955150444493,1.92763487247006,0.594,0.6793,9,0.5056,0.5299,145,0.888888888888889,0.666666666666667,6,39
"389",1345,2012,1388,69,27,64,4,25,11,13,12,27,11,11,3,3,18,-3,1,612,137,0,"N",0.409958062278903,0.495507123622278,"lose",0.985471266583214,1.0902401369888,0.4955150444493,1.92763487247006,0.5266,0.5792,101,0.5756,0.6343,25,0.625,0.666666666666667,24,39
"390",1345,2012,1388,69,27,64,4,25,11,13,12,27,11,11,3,3,18,-3,1,612,137,0,"N",0.409958062278903,0.495507123622278,"lose",0.985471266583214,1.0902401369888,0.4955150444493,1.92763487247006,0.5266,0.5792,101,0.5056,0.5299,145,0.625,0.666666666666667,24,39
"391",1345,2012,1242,63,21,62,6,24,15,23,21,23,10,7,6,4,18,3,0,626,139,0,"N",0.414521897027061,0.495507123622278,"win",1.68116587149796,0.104704104599487,0.4955150444493,1.92763487247006,0.594,0.6793,9,0.5756,0.6343,25,0.888888888888889,0.666666666666667,6,39
"392",1350,2011,1287,48,18,48,2,14,10,15,12,22,7,9,4,3,16,-17,1,554,138,0,"N",0.450912652711606,0.464183176018604,"lose",0.200863438962858,0.511532263903432,0.733240334389496,-1.79001920387976,0.5006,0.5488,160,0.55,0.6111,59,0.875,0.888888888888889,117,48
"393",1350,2011,1435,66,23,46,6,13,14,23,11,25,12,7,1,2,14,-3,1,527,136,0,"N",0.474089780994357,0.464183176018604,"lose",1.34403779877561,-0.0803836426004705,0.733240334389496,-1.79001920387976,0.5715,0.6103,25,0.55,0.6111,59,0.636363636363636,0.888888888888889,22,48
"394",1350,2011,1242,77,30,63,9,19,8,10,15,28,20,9,7,3,14,20,0,569,144,0,"N",0.349262983508766,0.464183176018604,"win",2.64489913839531,-0.118208075284291,0.733240334389496,-1.79001920387976,0.5974,0.6878,5,0.55,0.6111,59,0.9,0.888888888888889,2,48
"395",1355,2012,1124,68,23,52,8,20,14,20,12,23,9,12,6,2,16,8,0,584,136,0,"N",0.400051878238426,0.461369889745133,"win",1.14511826753246,0.343897732111398,1.13064180822875,1.5369737126173,0.5538,0.5424,48,0.4541,0.4892,276,0.6,0.888888888888889,9,77
"396",1355,2013,1276,71,28,55,9,20,6,9,8,21,12,9,6,3,8,15,0,660,136,0,"N",0.407445677179044,0.470460399405531,"win",0.384049715390254,2.2840942424552,-0.0351182168642232,1.73016211264091,0.5594,0.6176,47,0.4889,0.5643,175,0.625,0.75,5,104
"397",1361,2011,1294,50,19,56,8,22,4,8,9,24,8,9,2,0,7,-18,1,528,136,0,"N",0.467775568937087,0.35049847974493,"lose",0.13963923509363,0.0808611432212786,1.37835255414051,-0.57884183469015,0.4367,0.5257,316,0.5558,0.6158,48,0.888888888888889,0.888888888888889,147,7
"398",1361,2011,1396,64,25,66,6,14,8,11,13,22,13,11,3,1,15,-7,1,555,138,2,"N",0.444345318059605,0.35049847974493,"lose",1.16744360905719,-0.553972889850471,1.37835255414051,-0.57884183469015,0.5549,0.6342,50,0.5558,0.6158,48,0.777777777777778,0.888888888888889,30,7
"399",1361,2011,1163,74,27,57,8,16,12,16,9,26,13,9,5,3,16,7,0,567,143,0,"N",0.444870817054448,0.35049847974493,"win",1.40573194899192,0.203654792308547,1.37835255414051,-0.57884183469015,0.5987,0.57,4,0.5558,0.6158,48,0.615384615384615,0.888888888888889,13,7
"400",1361,2012,1301,79,31,53,3,9,14,21,6,32,13,10,3,3,13,14,0,608,137,0,"N",0.480237912190503,0.436515519737988,"win",1.16837383184656,-0.2168383977121,0.760708985389396,0.089041885965978,0.5474,0.521,67,0.5771,0.6672,22,0.5,0.6,56,34
"401",1361,2013,1195,81,33,59,7,18,8,12,9,22,21,13,13,5,13,10,0,692,139,0,"N",0.47645586869287,0.465014855089211,"win",0.941199611401451,0.636938219489219,0.78190695900375,0.425827455797322,0.4784,0.5444,211,0.5798,0.6042,15,0.75,0.5,130,29
"402",1361,2013,1328,55,23,58,5,21,4,8,8,21,10,9,6,2,20,-15,1,681,137,0,"N",0.490175047482784,0.465014855089211,"lose",1.09222321662847,-0.239148395024742,0.78190695900375,0.425827455797322,0.574,0.5946,23,0.5798,0.6042,15,0.5,0.5,45,29
"403",1361,2014,1308,69,26,65,5,16,12,20,14,27,13,13,4,4,22,-4,1,728,136,1,"N",0.454027576514423,0.360953437615242,"lose",1.40592468774832,1.58181586024027,0.895946333042955,1.09930969134006,0.4892,0.5611,188,0.5402,0.6246,88,0.888888888888889,0.8,77,20
"404",1361,2014,1112,70,23,48,5,12,19,25,10,19,14,7,2,4,16,6,0,766,143,0,"N",0.349877405317496,0.360953437615242,"win",1.65686791240207,0.302311058014631,0.895946333042955,1.09930969134006,0.5965,0.6731,4,0.5402,0.6246,88,0.7,0.8,2,20
"405",1361,2014,1295,44,15,47,2,11,12,17,7,20,5,6,1,2,17,-19,1,756,138,0,"N",0.445626939816871,0.360953437615242,"lose",0.236332891061211,-0.0416043243899852,0.895946333042955,1.09930969134006,0.5182,0.5976,117,0.5402,0.6246,88,1,0.8,72,20
"406",1364,2011,1196,79,29,53,8,23,13,17,9,26,22,12,11,2,15,28,0,521,136,0,"N",0.453376098450391,0.513556035891363,"win",1.16458055977841,-0.347345911137216,-0.439748343982023,-0.657276764228992,0.5648,0.5749,36,0.485,0.542,194,0.777777777777778,0.6,20,138
"407",1372,2014,1433,75,30,65,8,21,7,11,11,18,13,11,11,5,21,-2,1,744,137,1,"N",0.450830914291018,0.298298494671761,"lose",1.94652874893578,-0.464101493390872,1.55138371225233,-0.694303822674391,0.5715,0.6258,27,0.4463,0.5745,297,0.666666666666667,1,32,80
"408",1372,2014,1417,77,29,53,4,14,15,23,4,26,22,3,3,3,17,17,0,764,139,0,"N",0.461392510575646,0.298298494671761,"win",1.8728843125678,-0.489696263232523,1.55138371225233,-0.694303822674391,0.5794,0.6247,14,0.4463,0.5745,297,0.727272727272727,1,21,80
"409",1378,2012,1143,54,21,58,3,14,9,14,12,19,10,7,1,2,14,-11,1,582,135,0,"N",0.468355000131676,0.503266585027181,"lose",1.14535139893985,-0.067072215504304,-1.10752864706713,-0.661941506826314,0.5745,0.5568,27,0.5834,0.5022,17,0.666666666666667,0.666666666666667,30,96
"410",1378,2012,1396,44,15,42,2,12,12,16,6,22,9,13,6,5,19,-14,1,613,137,0,"N",0.437079497970551,0.503266585027181,"lose",1.06262455534241,1.01328867187274,-1.10752864706713,-0.661941506826314,0.5304,0.5996,92,0.5834,0.5022,17,0.75,0.666666666666667,35,96
"411",1378,2012,1325,62,17,43,9,18,19,25,7,18,10,9,9,1,19,6,0,630,139,0,"N",0.446472985309415,0.503266585027181,"win",0.805580948495038,0.66924175424626,-1.10752864706713,-0.661941506826314,0.4982,0.4978,161,0.5834,0.5022,17,0.8,0.666666666666667,66,96
"412",1379,2012,1243,70,21,42,2,12,26,34,5,26,12,11,4,7,18,6,0,589,136,0,"N",0.474984137083513,0.443090243134378,"win",1.52831623026006,-0.80455301366036,0.957652422265078,-0.343292297426572,0.5935,0.6098,11,0.5371,0.5688,88,0.5,0.555555555555556,25,38
"413",1380,2013,1211,64,23,55,8,20,10,15,11,29,14,10,6,0,16,6,0,655,136,0,"N",0.365121790376111,0.461773688751372,"win",1.62459767855754,1.0210060182896,0.164506352532856,0.514312926408334,0.5472,0.6439,75,0.402,0.4944,345,1,0.857142857142857,7,178
"414",1382,2012,1199,66,24,53,7,19,11,14,9,22,13,11,9,9,14,3,0,603,137,0,"N",0.462824255262594,0.499990129295857,"win",0.901184727429962,-0.189614024348573,0.74537764206943,-0.742169963374023,0.5382,0.5732,87,0.5203,0.5226,118,0.8,0.8,30,96
"415",1385,2011,1211,86,28,52,9,15,21,26,12,31,20,15,6,2,15,15,0,522,136,0,"N",0.447715787273738,0.470154917833825,"win",1.28627009611245,0.71227183767117,0.076500908287473,1.26725124311548,0.5241,0.5963,118,0.5755,0.5515,21,1,0.8,50,39
"416",1386,2014,1163,89,30,66,11,24,18,20,12,22,13,9,6,2,21,8,0,718,136,1,"N",0.449985158410025,0.469854375065538,"win",0.585308124289889,-0.579344847139458,0.360060981958919,-0.669492528553333,0.5693,0.6145,30,0.5594,0.5988,53,0.7,0.8,26,71
"417",1387,2012,1277,65,25,46,4,10,11,17,5,27,12,11,2,1,19,4,0,627,139,0,"N",0.400700535945232,0.449649908903626,"win",1.29665622305181,-0.182260016538355,0.441941764858937,1.21370329497495,0.5908,0.5795,12,0.5486,0.4929,61,0.8,0.75,7,32
"418",1387,2012,1272,54,21,54,2,15,10,17,10,19,4,11,8,3,17,-7,1,614,137,0,"N",0.461918186983871,0.449649908903626,"lose",1.52111895585973,-0.220852553417275,0.441941764858937,1.21370329497495,0.5561,0.6,46,0.5486,0.4929,61,0.9,0.75,30,32
"419",1387,2013,1308,44,17,61,2,16,8,13,21,21,10,16,9,7,12,-20,1,663,136,0,"N",0.44559113405836,0.412803977622417,"lose",1.26467303487422,-1.39010671600119,0.65204409879261,0.273352777868947,0.5246,0.5768,116,0.5626,0.6223,38,0.777777777777778,0.9,99,42
"420",1387,2013,1332,74,28,53,8,11,10,16,9,29,18,18,10,4,19,17,0,688,138,0,"N",0.44821178919741,0.412803977622417,"win",1.75222535968296,-0.484309449558635,0.65204409879261,0.273352777868947,0.5329,0.5898,101,0.5626,0.6223,38,0.666666666666667,0.9,31,42
"421",1387,2014,1301,80,28,60,4,9,20,37,10,33,10,12,7,5,20,-3,1,729,136,1,"N",0.483039580413821,0.372905682787126,"lose",0.351023004249373,0.207151570317724,0.782986241885201,0.0332552753228931,0.5678,0.5716,33,0.549,0.6069,73,0.5,0.5,71,26
"422",1387,2014,1257,66,22,49,6,17,16,24,10,27,14,19,9,5,18,15,0,753,138,0,"N",0.435891894153569,0.372905682787126,"win",3.0719848900419,-1.02005992922737,0.782986241885201,0.0332552753228931,0.5455,0.6191,80,0.549,0.6069,73,0.909090909090909,0.5,10,26
"423",1388,2012,1345,72,26,57,5,16,15,18,7,25,7,10,7,2,17,3,0,612,137,0,"N",0.495507123622278,0.409958062278903,"win",0.4955150444493,1.92763487247006,0.985471266583214,1.0902401369888,0.5756,0.6343,25,0.5266,0.5792,101,0.666666666666667,0.625,39,24
"424",1388,2012,1345,72,26,57,5,16,15,18,7,25,7,10,7,2,17,3,0,612,137,0,"N",0.495507123622278,0.409958062278903,"win",0.4955150444493,1.92763487247006,0.985471266583214,1.0902401369888,0.5056,0.5299,145,0.5266,0.5792,101,0.666666666666667,0.625,39,24
"425",1388,2013,1292,54,22,52,4,12,6,7,6,22,14,9,4,3,20,-13,1,648,134,0,"N",0.384109875668291,0.428314482631254,"lose",1.63717912602352,-0.332655965129429,0.878745570559948,1.51833768560788,0.5159,0.6051,129,0.5369,0.6048,96,0.857142857142857,0.75,43,41
"426",1388,2013,1272,54,20,49,5,15,9,18,10,25,12,15,9,12,18,2,0,659,136,0,"N",0.372272074133875,0.428314482631254,"win",1.94277246425052,0.454351864835519,0.878745570559948,1.51833768560788,0.5477,0.6283,73,0.5369,0.6048,96,0.9,0.75,33,41
"427",1389,2011,1345,65,23,54,5,15,14,17,14,33,12,16,7,3,13,22,0,544,137,0,"N",0.422991429002523,0.493311371921041,"win",1.42950801252706,-0.763279083437168,-0.588243139911772,0.443420444249251,0.4919,0.5499,179,0.4826,0.4965,202,0.75,0.666666666666667,10,153
"428",1389,2011,1345,65,23,54,5,15,14,17,14,33,12,16,7,3,13,22,0,544,137,0,"N",0.422991429002523,0.493311371921041,"win",1.42950801252706,-0.763279083437168,-0.588243139911772,0.443420444249251,0.5533,0.6228,55,0.4826,0.4965,202,0.75,0.666666666666667,10,153
"429",1390,2014,1173,82,28,58,8,23,18,26,10,25,19,10,8,1,25,10,0,767,143,0,"N",0.468694870772762,0.491908292271808,"win",0.582103732087797,-0.14808346875892,0.677783498613137,0.266583062982253,0.5539,0.5837,62,0.5771,0.5868,17,0.75,0.6,55,44
"430",1390,2014,1307,53,19,52,4,21,11,19,9,28,12,10,2,2,18,-5,1,745,137,0,"N",0.446055554654129,0.491908292271808,"lose",1.11739507052899,0.334767998730841,0.677783498613137,0.266583062982253,0.5648,0.6279,42,0.5771,0.5868,17,0.9,0.6,33,44
"431",1390,2014,1242,57,19,58,5,16,14,18,13,22,7,14,9,2,22,-3,1,762,139,0,"N",0.461772432052757,0.491908292271808,"lose",1.52840225215427,0.961564764642113,0.677783498613137,0.266583062982253,0.6344,0.661,1,0.5771,0.5868,17,0.666666666666667,0.6,7,44
"432",1393,2011,1232,60,22,55,7,21,9,14,10,15,13,14,7,1,24,-17,1,545,137,0,"N",0.491497579352527,0.375946680145149,"lose",-0.381687188742883,-0.300681033267831,1.49603517163412,-0.430948243293195,0.5465,0.5466,68,0.586,0.6513,11,0.875,0.75,134,10
"433",1393,2011,1266,66,21,51,5,11,19,23,12,18,15,14,11,1,13,4,0,561,139,0,"N",0.501380444928126,0.375946680145149,"win",1.3638063228586,1.03865396162586,1.49603517163412,-0.430948243293195,0.5618,0.5825,40,0.586,0.6513,11,0.5,0.75,38,10
"434",1393,2012,1458,63,21,49,14,27,7,12,8,17,15,6,2,2,12,-1,1,635,143,0,"N",0.451841709978953,0.314384614298837,"lose",-0.417577988332329,1.87490898853378,1.5692318931849,1.11659133874042,0.574,0.6227,28,0.5728,0.6201,29,0.666666666666667,0.875,14,2
"435",1393,2012,1421,65,21,49,9,23,14,16,10,22,17,12,3,0,22,-7,1,596,136,0,"N",0.458745523042706,0.314384614298837,"lose",1.67905828467946,-0.239119906034111,1.5692318931849,1.11659133874042,0.4824,0.5072,196,0.5728,0.6201,29,0.75,0.875,134,2
"436",1393,2012,1243,59,21,67,4,17,13,19,25,16,8,14,5,0,20,-16,1,622,138,0,"N",0.474984137083513,0.314384614298837,"lose",1.52831623026006,-0.80455301366036,1.5692318931849,1.11659133874042,0.5935,0.6098,11,0.5728,0.6201,29,0.5,0.875,25,2
"437",1393,2012,1326,77,21,51,4,13,31,42,14,25,10,12,4,3,20,7,0,641,145,0,"N",0.440137454608466,0.314384614298837,"win",1.90246023543997,0.0659028842741784,1.5692318931849,1.11659133874042,0.577,0.6723,23,0.5728,0.6201,29,0.6,0.875,4,2
"438",1393,2013,1231,50,16,47,3,15,15,24,11,23,8,18,6,2,18,-11,1,701,143,0,"N",0.428164359271554,0.432803135698172,"lose",2.38602279503202,0.815706282863325,1.53263835035702,0.477449464221632,0.5859,0.6377,10,0.5929,0.6275,7,0.625,0.545454545454545,3,8
"439",1393,2013,1285,34,11,54,4,31,8,12,11,22,5,17,5,6,22,-47,1,664,136,0,"N",0.405339573933983,0.432803135698172,"lose",-0.148536424884801,0.63115800744365,1.53263835035702,0.477449464221632,0.4685,0.5563,241,0.5929,0.6275,7,0.777777777777778,0.545454545454545,133,8
"440",1393,2013,1143,60,22,56,4,21,12,19,13,21,14,17,6,2,24,-6,1,689,138,0,"N",0.469950238683944,0.432803135698172,"lose",0.590586239381831,-0.346855472546688,1.53263835035702,0.477449464221632,0.5631,0.5775,37,0.5929,0.6275,7,0.75,0.545454545454545,57.5,8
"441",1393,2013,1276,61,21,53,8,24,11,20,13,24,17,10,5,3,11,5,0,712,152,0,"N",0.407445677179044,0.432803135698172,"win",0.384049715390254,2.2840942424552,1.53263835035702,0.477449464221632,0.5594,0.6176,47,0.5929,0.6275,7,0.625,0.545454545454545,5,8
"442",1393,2013,1266,39,12,53,3,25,12,16,19,25,10,13,5,6,16,-16,1,707,145,0,"N",0.470593620365763,0.432803135698172,"lose",0.859925032293534,-0.739705790322169,1.53263835035702,0.477449464221632,0.5815,0.6282,14,0.5929,0.6275,7,0.75,0.545454545454545,26,8
"443",1393,2014,1444,53,17,49,4,18,15,20,8,17,12,13,4,1,16,-24,1,730,136,0,"N",0.469164645315922,0.319516865778717,"lose",0.236736892985767,0.805155395120456,0.239061023816399,0.21107961601609,0.506,0.5637,140,0.5537,0.6219,63,0.888888888888889,0.375,135,7
"444",1393,2014,1173,55,19,46,7,16,10,18,11,24,12,14,7,4,16,2,0,751,138,0,"N",0.468694870772762,0.319516865778717,"win",0.582103732087797,-0.14808346875892,0.239061023816399,0.21107961601609,0.5539,0.5837,62,0.5537,0.6219,63,0.75,0.375,55,7
"445",1396,2011,1336,64,26,54,8,19,4,6,8,18,12,9,4,0,13,-2,1,529,136,0,"N",0.500784119371499,0.444345318059605,"lose",-0.772948694487672,-1.63884240873761,1.16744360905719,-0.553972889850471,0.5417,0.4851,77,0.5549,0.6342,50,0.636363636363636,0.777777777777778,68,30
"446",1396,2011,1361,71,28,65,6,11,9,9,13,29,13,13,6,6,14,7,0,555,138,2,"N",0.35049847974493,0.444345318059605,"win",1.37835255414051,-0.57884183469015,1.16744360905719,-0.553972889850471,0.5558,0.6158,48,0.5549,0.6342,50,0.888888888888889,0.777777777777778,7,30
"447",1396,2012,1378,58,17,50,8,17,16,21,14,23,7,12,10,1,16,14,0,613,137,0,"N",0.503266585027181,0.437079497970551,"win",-1.10752864706713,-0.661941506826314,1.06262455534241,1.01328867187274,0.5834,0.5022,17,0.5304,0.5996,92,0.666666666666667,0.75,96,35
"448",1396,2013,1301,72,29,52,4,13,10,16,7,27,14,13,3,2,24,-4,1,682,137,0,"N",0.45570496824879,0.462891321558732,"lose",1.77525190159707,0.106207127234266,0.816057413271742,1.16080624973667,0.5657,0.6023,33,0.5531,0.5912,62,0.7,0.777777777777778,26,53
"449",1396,2013,1231,58,19,45,4,13,16,20,4,28,9,12,0,2,8,6,0,694,139,0,"N",0.428164359271554,0.462891321558732,"win",2.38602279503202,0.815706282863325,0.816057413271742,1.16080624973667,0.5859,0.6377,10,0.5531,0.5912,62,0.625,0.777777777777778,3,53
"450",1397,2011,1276,75,33,64,9,26,0,1,12,24,20,11,5,2,17,30,0,540,137,0,"N",0.48876064194552,0.491469371141356,"win",-0.185036204601309,-2.82225503550871,0.644141369706604,0.844346727196343,0.5546,0.5202,52,0.5789,0.6258,19,0.625,0.444444444444444,58,39
"451",1397,2014,1234,65,24,58,4,16,13,15,7,23,14,6,2,2,28,-13,1,717,135,1,"N",0.482594212804763,0.491419132369849,"lose",2.52380950027207,0.878157931659773,0.740782274868363,0.355033678289402,0.5668,0.5714,37,0.5755,0.5846,23,0.25,0.666666666666667,16,45
"452",1397,2014,1273,63,24,53,8,22,7,9,7,12,11,6,3,4,21,-20,1,763,139,0,"N",0.463074156647112,0.491419132369849,"lose",1.41181387762047,-1.27296169405255,0.740782274868363,0.355033678289402,0.4772,0.5553,219,0.5755,0.5846,23,0.777777777777778,0.666666666666667,91,45
"453",1397,2014,1269,67,28,66,3,11,8,11,14,19,12,13,8,1,21,-19,1,746,137,0,"N",0.439371059939497,0.491419132369849,"lose",1.51714311754262,0.685464325516543,0.740782274868363,0.355033678289402,0.5662,0.6138,38,0.5755,0.5846,23,0.625,0.666666666666667,26,45
"454",1397,2014,1276,73,27,49,11,20,8,10,6,20,14,13,5,1,13,2,0,772,144,0,"N",0.437428281747268,0.491419132369849,"win",0.618294617102279,-2.22300990094821,0.740782274868363,0.355033678289402,0.5911,0.6329,5,0.5755,0.5846,23,0.777777777777778,0.666666666666667,15,45
"455",1400,2011,1324,81,33,75,7,29,8,11,17,21,12,7,7,3,17,-4,1,546,137,0,"N",0.437758676529137,0.426613751664136,"lose",2.46880327536575,-0.108881538704433,2.09721193696153,0.941249925683594,0.5027,0.5791,156,0.56,0.6025,44,1,0.6,77,11
"456",1400,2011,1112,70,24,54,8,14,14,22,11,21,17,12,8,2,20,1,0,557,139,0,"N",0.442458674954578,0.426613751664136,"win",1.137659346061,-0.269311678125604,2.09721193696153,0.941249925683594,0.5613,0.5414,41,0.56,0.6025,44,0.7,0.6,21,11
"457",1400,2012,1153,65,27,59,3,16,8,16,12,28,17,9,4,4,16,6,0,600,137,0,"N",0.471073278348664,0.485216016189005,"win",0.623077387599818,1.31059405548576,1.32615528565813,-0.583098973454708,0.5387,0.5885,83,0.587,0.6352,15,0.7,0.555555555555556,55,43
"458",1400,2014,1276,79,24,54,14,28,17,21,11,19,16,4,5,2,12,14,0,754,138,0,"N",0.437428281747268,0.462742316443823,"win",0.618294617102279,-2.22300990094821,1.45913656777037,1.42042431590283,0.5911,0.6329,5,0.5647,0.5958,43,0.777777777777778,0.444444444444444,15,37
"459",1400,2014,1113,85,27,56,8,15,23,33,11,21,17,10,2,1,18,-2,1,731,136,0,"N",0.4786952455513,0.462742316443823,"lose",1.2124491800041,-0.94820238672902,1.45913656777037,1.42042431590283,0.5594,0.5828,52,0.5647,0.5958,43,0.375,0.444444444444444,39,37
"460",1401,2011,1199,57,20,43,4,15,13,20,6,29,14,13,6,10,17,7,0,535,137,0,"N",0.476015644014434,0.420917970869792,"win",0.831907734417017,0.562763596213287,0.186679222080353,0.879235973699705,0.5535,0.5903,54,0.5968,0.6259,6,0.625,0.666666666666667,42,25
"461",1409,2014,1417,76,29,63,5,16,13,15,13,23,17,10,11,5,13,17,0,747,137,0,"N",0.461392510575646,0.468207476169193,"win",1.8728843125678,-0.489696263232523,0.935228206513783,0.717238644642255,0.5794,0.6247,14,0.5316,0.5603,100,0.727272727272727,1,21,132
"462",1411,2014,1142,81,29,51,6,15,17,22,10,18,15,10,4,4,20,12,0,716,135,0,"N",0.533716221674339,0.491085372766286,"win",-1.26800351345554,-1.01889231662905,0.792689073917951,0.721234745864492,0.5092,0.4793,135,0.4085,0.4622,347,0.5,0.909090909090909,189,268
"463",1412,2011,1155,70,26,50,4,13,14,16,4,25,17,12,10,2,12,18,0,513,134,0,"N",0.473592273704854,0.475767457682251,"win",0.354041053702236,-0.173604147504993,0.696120373382114,-1.59927541520038,0.573,0.5984,24,0.5329,0.5851,101,0.5,0.714285714285714,53,59
"464",1417,2011,1196,73,27,54,6,14,13,17,8,24,13,8,2,4,18,8,0,552,138,0,"N",0.453376098450391,0.464356387276312,"win",1.16458055977841,-0.347345911137216,0.58489726478949,0.867769805645872,0.5648,0.5749,36,0.5607,0.5178,43,0.777777777777778,0.666666666666667,20,54
"465",1417,2011,1277,76,25,62,10,25,16,21,15,21,20,16,9,8,28,-2,1,530,136,0,"N",0.512135380310939,0.464356387276312,"lose",0.263212814953378,-0.150696528153829,0.58489726478949,0.867769805645872,0.5548,0.6027,51,0.5607,0.5178,43,0.6,0.666666666666667,37,54
"466",1417,2013,1278,83,31,61,9,16,12,19,11,25,19,11,7,3,19,20,0,677,137,0,"N",0.453585548931574,0.450013113140397,"win",1.06608511272294,-0.659779946807955,1.54321451083892,0.393028860829091,0.5958,0.6001,4,0.5771,0.6088,20,0.375,0.7,15,38
"467",1417,2014,1409,59,21,57,7,19,10,14,12,21,14,16,2,2,18,-17,1,747,137,0,"N",0.468207476169193,0.461392510575646,"lose",0.935228206513783,0.717238644642255,1.8728843125678,-0.489696263232523,0.5316,0.5603,100,0.5794,0.6247,14,1,0.727272727272727,132,21
"468",1417,2014,1196,79,29,58,8,21,13,18,10,30,22,12,4,5,15,11,0,768,143,0,"N",0.313457462581275,0.461392510575646,"win",0.785039298375701,-0.44050590392498,1.8728843125678,-0.489696263232523,0.5817,0.6764,11,0.5794,0.6247,14,1,0.727272727272727,9,21
"469",1417,2014,1372,60,20,57,7,27,13,16,12,24,11,8,1,1,23,-17,1,764,139,0,"N",0.298298494671761,0.461392510575646,"lose",1.55138371225233,-0.694303822674391,1.8728843125678,-0.489696263232523,0.4463,0.5745,297,0.5794,0.6247,14,1,0.727272727272727,80,21
"470",1418,2014,1166,76,28,54,9,23,11,21,6,30,18,6,0,3,17,10,0,736,137,0,"N",0.430407628518699,0.486351557395826,"win",1.27186453126038,-3.23232951559542,1.6730566657992,0.460959175315558,0.5757,0.6332,22,0.4966,0.5454,162,0.7,0.8,12,126
"471",1421,2011,1114,77,24,56,9,29,20,26,7,26,19,16,6,2,24,-4,1,514,134,1,"N",0.515309757836567,0.506076950532712,"lose",-0.603265024253595,-0.0256580264060152,0.582834047638058,1.49912321819528,0.4976,0.4127,166,0.4845,0.4699,196,0.6,0.777777777777778,203,190
"472",1421,2011,1338,74,25,59,8,19,16,25,22,28,18,12,4,1,16,23,0,526,136,0,"N",0.404332123127334,0.506076950532712,"win",1.52714720516674,0.375523503172711,0.582834047638058,1.49912321819528,0.5866,0.6256,10,0.4845,0.4699,196,0.625,0.777777777777778,5,190
"473",1421,2012,1393,72,25,56,5,23,17,24,15,18,16,9,5,5,15,7,0,596,136,0,"N",0.314384614298837,0.458745523042706,"win",1.5692318931849,1.11659133874042,1.67905828467946,-0.239119906034111,0.5728,0.6201,29,0.4824,0.5072,196,0.875,0.75,2,134
"474",1424,2011,1228,73,28,47,7,13,10,14,5,28,21,15,3,2,17,11,0,537,137,0,"N",0.487955187102999,0.444605912523785,"win",0.838766160545296,-1.22048190069074,0.992532848383852,0.321397189287857,0.5652,0.5596,34,0.5372,0.5838,91,0.444444444444444,0.75,27,25
